Acerihabitans sp.TG2	5.29291	5.29291	5.29291	5.29291	0	1	51.1	51.1	51.1	51.1	0	1	4950.0	4950.0	4950.0	4950.0	0	1	[3096008]
Acetanaerobacterium elongatum	2.91621	2.91621	2.91621	2.91621	0	1	49.0	49.0	49.0	49.0	0	1	2845.0	2845.0	2845.0	2845.0	0	1	[258515]
Acetanaerobacterium sp.	2.1684400000000004	2.1684400000000004	2.1684400000000004	2.1684400000000004	0	1	50.9	50.9	50.9	50.9	0	1	-	-	-	-	-	0	[1872089]
Acetanaerobacterium sp.MSJ-12	2.8245299999999998	2.8245299999999998	2.8245299999999998	2.8245299999999998	0	1	63.4	63.4	63.4	63.4	0	1	2612.0	2612.0	2612.0	2612.0	0	1	[2841535]
Acetatifactor aquisgranensis	5.88065	5.88065	5.88065	5.88065	0	1	51.2	51.2	51.2	51.2	0	1	5784.0	5784.0	5784.0	5784.0	0	1	[2941233]
Acetatifactor muris	2.98623	6.01676	3.86216	4.320581111111111	1.0972089647765877	9	47.7	56.1	50.3	50.63333333333333	2.869233347080714	9	2786.0	5832.0	4710.5	4509.75	1554.924730225443	4	879566
Acetatifactor sp.	0.528287	5.21978	2.76045	2.6363122558139533	0.8388825651156451	43	31.9	60.1	47.9	48.253488372093024	4.566041780528102	43	1193.0	4647.0	2296.0	2419.2105263157896	905.5575678950123	19	1872090
Acetatifactor sp.DFI.5.50	4.52875	4.52875	4.52875	4.52875	0	1	46.4	46.4	46.4	46.4	0	1	4572.0	4572.0	4572.0	4572.0	0	1	[2908897]
Aceticella autotrophica	2.26762	2.26762	2.26762	2.26762	0	1	33.0	33.0	33.0	33.0	0	1	2234.0	2234.0	2234.0	2234.0	0	1	[2755338]
Acetilactobacillus jinshanensis	1.61643	1.61643	1.61643	1.61643	0	1	39.7	39.7	39.7	39.7	0	1	1602.0	1602.0	1602.0	1602.0	0	1	[1720083]
Acetitomaculum ruminis	3.08272	3.08272	3.08272	3.08272	0	1	34.2	34.2	34.2	34.2	0	1	2706.0	2706.0	2706.0	2706.0	0	1	[1120918]
Acetivibrio alkalicellulosi	5.307230000000001	5.307230000000001	5.307230000000001	5.307230000000001	0	1	31.7	31.7	31.7	31.7	0	1	4462.0	4462.0	4462.0	4462.0	0	1	[320502]
Acetivibrio cellulolyticus	6.15674	6.15674	6.15674	6.15674	0	1	35.5	35.5	35.5	35.5	0	1	5084.0	5084.0	5084.0	5084.0	0	1	[509191]
Acetivibrio clariflavus	4.8724	4.89768	4.88504	4.88504	0.017875659428396213	2	35.7	35.7	35.7	35.7	0.0	2	4206.0	4245.0	4225.5	4225.5	27.577164466275352	2	-2
Acetivibrio ethanolgignens	3.66025	3.66025	3.66025	3.66025	0.0	2	41.0	41.0	41.0	41.0	0.0	2	3750.0	3765.0	3757.5	3757.5	10.606601717798213	2	290052
Acetivibrio mesophilus	4.04484	4.04484	4.04484	4.04484	0	1	38.1	38.1	38.1	38.1	0	1	3496.0	3496.0	3496.0	3496.0	0	1	[2487273]
Acetivibrio saccincola	2.7713	3.75985	3.60455	3.378566666666667	0.5316099376736042	3	34.6	34.9	34.8	34.766666666666666	0.15275252316519297	3	2587.0	3414.0	3305.0	3102.0	449.32059823693817	3	1677857
Acetivibrio sp.MSJd-27	3.04608	3.04608	3.04608	3.04608	0	1	44.5	44.5	44.5	44.5	0	1	2664.0	2664.0	2664.0	2664.0	0	1	[2841523]
Acetivibrio straminisolvens	3.90712	4.38546	4.20383	4.16547	0.24146615932672646	3	38.2	38.3	38.2	38.233333333333334	0.05773502691895929	3	3977.0	3977.0	3977.0	3977.0	0	1	253314
Acetivibrio thermocellus	3.0653	3.8433	3.558235	3.52622	0.20010735396054513	12	38.8	39.6	39.1	39.125	0.1912875037500085	12	2818.0	3402.0	3108.0	3114.5	153.24401219208298	12	1515
Acetoanaerobium noterae	2.52983	2.81423	2.68992	2.6779933333333332	0.14257462619040354	3	33.4	33.6	33.5	33.5	0.10000000000000142	3	2759.0	2759.0	2759.0	2759.0	0	1	745369
Acetoanaerobium pronyense	2.9803	2.9803	2.9803	2.9803	0	1	33.1	33.1	33.1	33.1	0	1	2919.0	2919.0	2919.0	2919.0	0	1	[1482736]
Acetoanaerobium sp.	1.166	1.61355	1.31565	1.3650666666666667	0.2278305419238899	3	32.8	32.9	32.8	32.83333333333333	0.0577350269189634	3	1224.0	1689.0	1413.0	1442.0	233.85251762596013	3	1872093
Acetoanaerobium sticklandii	2.7154599999999998	2.7154599999999998	2.7154599999999998	2.7154599999999998	0	1	33.3	33.3	33.3	33.3	0	1	2611.0	2611.0	2611.0	2611.0	0	1	[1511]
Acetobacteraceae bacterium	1.60435	7.86118	3.6945900000000003	3.8239787795275593	1.2620595493613118	254	42.6499	74.0	66.6	66.3691743083004	4.148706913176743	253	1843.0	8024.0	3987.0	4164.630769230769	1396.9847839323309	65	1909293
Acetobacter aceti	2.95547	4.87737	3.6907699999999997	3.6791881818181817	0.5007320592655953	11	52.5	59.0	57.0978	56.72379090909091	1.5408868215768123	11	2763.0	3687.0	3410.0	3347.6666666666665	249.40028067345875	9	435
Acetobacter ascendens	2.99922	3.2858300000000003	3.21603	3.1670266666666667	0.14945674301728018	3	52.2771	53.3405	53.2047	52.94076666666667	0.5787490763131595	3	2905.0	3114.0	3097.0	3038.6666666666665	116.07038094765319	3	481146
Acetobacter cerevisiae	3.08807	3.4651099999999997	3.33845	3.319727142857143	0.13149865927254228	7	57.4	58.0	57.7	57.68571428571428	0.21930626551751362	7	2851.0	3192.0	3173.0	3082.714285714286	134.3958261823562	7	178900
Acetobacter cibinongensis	3.0969	3.2427200000000003	3.10509	3.148236666666667	0.08192737169794563	3	54.3	54.4	54.4	54.36666666666667	0.0577350269189634	3	2788.0	3010.0	2796.0	2864.6666666666665	125.92590413943167	3	146475
Acetobacter conturbans	3.8841300000000003	3.8841300000000003	3.8841300000000003	3.8841300000000003	0	1	59.0	59.0	59.0	59.0	0	1	3503.0	3503.0	3503.0	3503.0	0	1	[1737472]
Acetobacter estunensis	3.44737	3.64384	3.545605	3.545605	0.1389252692997211	2	59.3	59.7	59.5	59.5	0.28284271247462306	2	3301.0	3447.0	3374.0	3374.0	103.23759005323593	2	104097
Acetobacter fabarum	2.08588	3.09543	2.270175	2.3872464705882352	0.2949565248178455	34	57.5	59.2	59.0	58.76470588235294	0.45784895811741044	34	1937.0	2981.0	2131.5	2240.9411764705883	292.0922375257795	34	483199
Acetobacter fallax	4.21588	4.21701	4.216445	4.216445	0.0007990306627406951	2	58.3	58.3	58.3	58.3	0.0	2	3798.0	3805.0	3801.5	3801.5	4.949747468305833	2	1737473
Acetobacter farinalis	2.947	2.9528	2.9499	2.9499	0.004101219330881838	2	59.1	59.1	59.1	59.1	0.0	2	2643.0	2668.0	2655.5	2655.5	17.67766952966369	2	1260984
Acetobacter garciniae	3.8077199999999998	3.84825	3.827985	3.827985	0.028659037841491052	2	62.3	62.3	62.3	62.3	0.0	2	3429.0	3465.0	3447.0	3447.0	25.45584412271571	2	2817435
Acetobacter ghanensis	2.79403	2.8439400000000004	2.818985	2.818985	0.03529169944902098	2	56.9	56.9043	56.90215	56.90215	0.0030405591591026048	2	2634.0	2710.0	2672.0	2672.0	53.74011537017761	2	431306
Acetobacter indonesiensis	2.2667900000000003	3.4167699999999996	3.23178	2.9862955555555555	0.5080361070118715	9	53.9	55.2	54.1	54.37777777777778	0.5761462005814547	9	2116.0	3105.0	2950.0	2722.8888888888887	442.68737401366116	9	104101
Acetobacterium bakii	4.13563	4.31918	4.241350000000001	4.2343775	0.09858123904509769	4	41.2	41.3	41.25	41.25	0.05773502691895929	4	3893.0	4040.0	3975.0	3970.75	80.26362812631884	4	52689
Acetobacterium dehalogenans	4.05007	4.05007	4.05007	4.05007	0	1	43.8	43.8	43.8	43.8	0	1	3777.0	3777.0	3777.0	3777.0	0	1	[1068975]
Acetobacterium fimetarium	3.23749	3.23749	3.23749	3.23749	0	1	44.7	44.7	44.7	44.7	0	1	3042.0	3042.0	3042.0	3042.0	0	1	[52691]
Acetobacterium malicum	4.07723	4.07723	4.07723	4.07723	0	1	43.7	43.7	43.7	43.7	0	1	3862.0	3862.0	3862.0	3862.0	0	1	[52692]
Acetobacterium paludosum	3.68586	3.6911300000000002	3.688495	3.688495	0.003726452736853339	2	40.0	40.0	40.0	40.0	0.0	2	3440.0	3441.0	3440.5	3440.5	0.7071067811865476	2	52693
Acetobacterium sp.	1.20539	2.68778	1.9902900000000001	1.934996	0.5746614743742615	5	42.6	45.0	43.8	43.96	0.920869154657707	5	1289.0	2878.0	2086.5	2085.0	730.5554964089541	4	1872094
Acetobacterium sp.K1/6	3.84248	3.84248	3.84248	3.84248	0	1	42.5	42.5	42.5	42.5	0	1	3588.0	3588.0	3588.0	3588.0	0	1	[3055467]
Acetobacterium sp.KB-1	3.9883699999999997	3.9883699999999997	3.9883699999999997	3.9883699999999997	0	1	42.5	42.5	42.5	42.5	0	1	3719.0	3719.0	3719.0	3719.0	0	1	[2184575]
Acetobacterium sp.MES1	3.6486099999999997	3.6486099999999997	3.6486099999999997	3.6486099999999997	0	1	44.3	44.3	44.3	44.3	0	1	3398.0	3398.0	3398.0	3398.0	0	1	[1899015]
Acetobacterium sp.UBA5558	2.6135900000000003	2.6135900000000003	2.6135900000000003	2.6135900000000003	0	1	43.5	43.5	43.5	43.5	0	1	-	-	-	-	-	0	[1945906]
Acetobacterium sp.UBA5834	3.4642199999999996	3.4642199999999996	3.4642199999999996	3.4642199999999996	0	1	44.1	44.1	44.1	44.1	0	1	-	-	-	-	-	0	[1945907]
Acetobacterium sp.UBA6819	3.61082	3.61082	3.61082	3.61082	0	1	42.8	42.8	42.8	42.8	0	1	-	-	-	-	-	0	[1945908]
Acetobacterium tundrae	3.5616800000000004	3.5630800000000002	3.56238	3.56238	0.0009899494936610575	2	39.6	39.7	39.650000000000006	39.650000000000006	0.07071067811865576	2	3394.0	3400.0	3397.0	3397.0	4.242640687119285	2	132932
Acetobacterium wieringae	3.6063400000000003	4.08209	3.81958	3.8010457142857144	0.16584166634244266	7	43.2	44.3	44.2	44.08571428571429	0.3976119189552004	7	3392.0	3846.0	3643.0	3619.6666666666665	165.15285848772544	6	52694
Acetobacterium woodii	3.9439699999999998	4.04478	3.994375	3.994375	0.07128343461141622	2	39.3	41.6	40.45	40.45	1.6263455967290623	2	3617.0	3712.0	3664.5	3664.5	67.17514421272202	2	-2
